ts,container,cpu_pct,mem_mb
1777197019,cosmos-testnet-node5,39.33,109.4
1777197019,cosmos-testnet-node6,38.92,113.1
1777197019,cosmos-testnet-node0,56.14,131.7
1777197019,cosmos-testnet-node3,24.76,86.3
1777197019,cosmos-testnet-node2,36.77,107.4
1777197019,cosmos-testnet-node1,41.29,105.5
1777197019,cosmos-testnet-node4,41.36,111.3
1777197024,cosmos-testnet-node5,11.27,109.9
1777197024,cosmos-testnet-node6,11.38,113.8
1777197024,cosmos-testnet-node0,27.99,132.4
1777197024,cosmos-testnet-node3,6.28,105.1
1777197024,cosmos-testnet-node2,11.11,109.9
1777197024,cosmos-testnet-node1,11.55,106.0
1777197024,cosmos-testnet-node4,10.73,111.8
1777197029,cosmos-testnet-node5,8.91,110.0
1777197029,cosmos-testnet-node6,8.35,113.9
1777197029,cosmos-testnet-node0,27.26,132.8
1777197029,cosmos-testnet-node3,7.97,109.7
1777197029,cosmos-testnet-node2,11.35,112.1
1777197029,cosmos-testnet-node1,8.24,106.1
1777197029,cosmos-testnet-node4,7.9,111.8
1777197034,cosmos-testnet-node5,7.88,110.1
1777197034,cosmos-testnet-node6,7.83,113.9
1777197034,cosmos-testnet-node0,26.84,132.9
1777197034,cosmos-testnet-node3,8.71,115.8
1777197034,cosmos-testnet-node2,7.72,112.2
1777197034,cosmos-testnet-node1,7.77,106.1
1777197034,cosmos-testnet-node4,8.43,111.9
1777197039,cosmos-testnet-node5,6.4,110.1
1777197039,cosmos-testnet-node6,6.51,114.1
1777197039,cosmos-testnet-node0,22.85,133.0
1777197039,cosmos-testnet-node3,6.99,118.0
1777197039,cosmos-testnet-node2,6.94,112.2
1777197039,cosmos-testnet-node1,6.79,106.1
1777197039,cosmos-testnet-node4,7.18,111.9
1777197044,cosmos-testnet-node5,7.64,114.4
1777197044,cosmos-testnet-node6,6.27,114.0
1777197044,cosmos-testnet-node0,26.32,133.1
1777197044,cosmos-testnet-node3,6.05,118.0
1777197044,cosmos-testnet-node2,6.09,112.2
1777197044,cosmos-testnet-node1,6.04,106.2
1777197044,cosmos-testnet-node4,5.87,111.9
1777197049,cosmos-testnet-node5,5.93,114.3
1777197049,cosmos-testnet-node6,5.96,114.0
1777197049,cosmos-testnet-node0,22.04,133.2
1777197049,cosmos-testnet-node3,5.9,118.1
1777197049,cosmos-testnet-node2,6.21,112.3
1777197049,cosmos-testnet-node1,5.96,106.2
1777197049,cosmos-testnet-node4,5.72,112.0
1777197054,cosmos-testnet-node5,7.86,114.4
1777197054,cosmos-testnet-node6,6.26,114.1
1777197054,cosmos-testnet-node0,26.05,133.3
1777197054,cosmos-testnet-node3,6.36,118.1
1777197054,cosmos-testnet-node2,6.32,112.3
1777197054,cosmos-testnet-node1,6.46,106.3
1777197054,cosmos-testnet-node4,7.21,112.2
1777197059,cosmos-testnet-node5,6.32,114.4
1777197059,cosmos-testnet-node6,6.4,116.5
1777197059,cosmos-testnet-node0,25.86,133.3
1777197059,cosmos-testnet-node3,7.37,118.2
1777197059,cosmos-testnet-node2,6.07,112.4
1777197059,cosmos-testnet-node1,5.89,106.3
1777197059,cosmos-testnet-node4,6.5,114.1
1777197064,cosmos-testnet-node5,7.07,114.5
1777197064,cosmos-testnet-node6,6.04,118.7
1777197064,cosmos-testnet-node0,22.44,133.3
1777197064,cosmos-testnet-node3,6.39,118.2
1777197064,cosmos-testnet-node2,7.88,112.5
1777197064,cosmos-testnet-node1,6.33,110.5
1777197064,cosmos-testnet-node4,6.08,118.2
1777197069,cosmos-testnet-node5,7.06,114.5
1777197069,cosmos-testnet-node6,5.86,120.9
1777197069,cosmos-testnet-node0,22.11,133.4
1777197069,cosmos-testnet-node3,5.92,118.3
1777197069,cosmos-testnet-node2,7.35,112.5
1777197069,cosmos-testnet-node1,6.14,110.6
1777197069,cosmos-testnet-node4,6.17,120.5
1777197074,cosmos-testnet-node5,6.12,114.6
1777197074,cosmos-testnet-node6,7.4,121.0
1777197074,cosmos-testnet-node0,26.25,133.7
1777197074,cosmos-testnet-node3,5.97,118.3
1777197074,cosmos-testnet-node2,6.05,112.6
1777197074,cosmos-testnet-node1,5.82,110.7
1777197074,cosmos-testnet-node4,5.96,120.5
1777197079,cosmos-testnet-node5,6.12,114.7
1777197079,cosmos-testnet-node6,5.68,121.0
1777197079,cosmos-testnet-node0,25.55,133.5
1777197079,cosmos-testnet-node3,5.67,118.4
1777197079,cosmos-testnet-node2,7.31,112.6
1777197079,cosmos-testnet-node1,6.22,110.7
1777197079,cosmos-testnet-node4,7.48,120.6
1777197084,cosmos-testnet-node5,7.21,114.7
1777197084,cosmos-testnet-node6,6.24,121.1
1777197084,cosmos-testnet-node0,22.21,133.6
1777197084,cosmos-testnet-node3,5.97,118.5
1777197084,cosmos-testnet-node2,5.87,112.7
1777197084,cosmos-testnet-node1,6.11,110.8
1777197084,cosmos-testnet-node4,6.22,120.6
1777197089,cosmos-testnet-node5,6.3,114.8
1777197089,cosmos-testnet-node6,6.06,121.1
1777197089,cosmos-testnet-node0,22.36,133.6
1777197089,cosmos-testnet-node3,6.14,118.5
1777197089,cosmos-testnet-node2,6.21,114.8
1777197089,cosmos-testnet-node1,6.56,110.9
1777197089,cosmos-testnet-node4,7.5,120.7
1777197094,cosmos-testnet-node5,6.01,114.8
1777197094,cosmos-testnet-node6,6.04,121.2
1777197094,cosmos-testnet-node0,21.79,133.7
1777197094,cosmos-testnet-node3,7.6,118.6
1777197094,cosmos-testnet-node2,5.94,116.9
1777197094,cosmos-testnet-node1,6.11,110.9
1777197094,cosmos-testnet-node4,7.44,120.8
1777197099,cosmos-testnet-node5,5.95,114.9
1777197099,cosmos-testnet-node6,6.07,121.2
1777197099,cosmos-testnet-node0,25.75,133.8
1777197099,cosmos-testnet-node3,6.3,118.6
