ts,container,cpu_pct,mem_mb
1777190374,cosmos-testnet-node2,13.6,84.0
1777190374,cosmos-testnet-node1,14.19,84.0
1777190374,cosmos-testnet-node0,15.37,84.4
1777190374,cosmos-testnet-node3,13.57,83.9
1777190379,cosmos-testnet-node2,23.79,106.4
1777190379,cosmos-testnet-node1,23.58,98.2
1777190379,cosmos-testnet-node0,24.97,104.2
1777190379,cosmos-testnet-node3,23.2,102.2
1777190384,cosmos-testnet-node2,24.24,113.0
1777190384,cosmos-testnet-node1,23.09,99.6
1777190384,cosmos-testnet-node0,24.97,109.0
1777190384,cosmos-testnet-node3,23.13,104.8
1777190389,cosmos-testnet-node2,22.13,115.7
1777190389,cosmos-testnet-node1,18.57,101.9
1777190389,cosmos-testnet-node0,20.11,115.3
1777190389,cosmos-testnet-node3,18.57,109.1
1777190394,cosmos-testnet-node2,12.55,115.9
1777190394,cosmos-testnet-node1,10.43,116.1
1777190394,cosmos-testnet-node0,11.17,122.6
1777190394,cosmos-testnet-node3,9.98,119.4
1777190399,cosmos-testnet-node2,10.48,123.1
1777190399,cosmos-testnet-node1,10.48,119.1
1777190399,cosmos-testnet-node0,11.83,126.9
1777190399,cosmos-testnet-node3,10.68,122.8
1777190404,cosmos-testnet-node2,11.22,124.8
1777190404,cosmos-testnet-node1,10.49,119.8
1777190404,cosmos-testnet-node0,12.06,129.6
1777190404,cosmos-testnet-node3,10.65,125.6
1777190409,cosmos-testnet-node2,10.06,125.2
1777190409,cosmos-testnet-node1,10.35,124.3
1777190409,cosmos-testnet-node0,11.65,133.0
1777190409,cosmos-testnet-node3,10.17,128.4
1777190414,cosmos-testnet-node2,10.92,130.7
1777190414,cosmos-testnet-node1,11.01,124.7
1777190414,cosmos-testnet-node0,11.93,133.6
1777190414,cosmos-testnet-node3,10.47,128.9
1777190419,cosmos-testnet-node2,10.35,131.5
1777190419,cosmos-testnet-node1,11.1,125.3
1777190419,cosmos-testnet-node0,12.02,134.3
1777190419,cosmos-testnet-node3,10.28,129.4
1777190424,cosmos-testnet-node2,9.99,132.1
1777190424,cosmos-testnet-node1,10.75,125.7
1777190424,cosmos-testnet-node0,11.74,134.8
1777190424,cosmos-testnet-node3,10.29,130.0
1777190429,cosmos-testnet-node2,10.77,132.5
1777190429,cosmos-testnet-node1,10.23,126.1
1777190429,cosmos-testnet-node0,11.52,135.1
1777190429,cosmos-testnet-node3,10.69,130.5
1777190434,cosmos-testnet-node2,10.83,133.6
1777190434,cosmos-testnet-node1,10.72,126.6
1777190434,cosmos-testnet-node0,14.9,135.7
1777190434,cosmos-testnet-node3,10.29,131.0
1777190439,cosmos-testnet-node2,10.4,135.9
1777190439,cosmos-testnet-node1,10.18,127.0
1777190439,cosmos-testnet-node0,14.59,136.3
1777190439,cosmos-testnet-node3,10.16,131.5
1777190444,cosmos-testnet-node2,10.52,136.3
1777190444,cosmos-testnet-node1,10.9,127.4
1777190444,cosmos-testnet-node0,12.49,136.6
1777190444,cosmos-testnet-node3,11.23,132.8
1777190449,cosmos-testnet-node2,11.0,138.7
1777190449,cosmos-testnet-node1,11.14,127.9
1777190449,cosmos-testnet-node0,12.0,137.2
1777190449,cosmos-testnet-node3,11.23,134.0
1777190454,cosmos-testnet-node2,10.43,140.5
1777190454,cosmos-testnet-node1,10.5,128.1
1777190454,cosmos-testnet-node0,12.03,140.9
1777190454,cosmos-testnet-node3,10.45,136.7
1777190459,cosmos-testnet-node2,10.45,140.8
1777190459,cosmos-testnet-node1,10.32,128.4
1777190459,cosmos-testnet-node0,11.58,141.1
1777190459,cosmos-testnet-node3,10.47,138.5
