ts,container,cpu_pct,mem_mb
1777194781,cosmos-testnet-node2,19.21,88.7
1777194781,cosmos-testnet-node4,18.35,90.8
1777194781,cosmos-testnet-node1,15.13,87.7
1777194781,cosmos-testnet-node3,8.96,80.2
1777194781,cosmos-testnet-node6,15.09,86.0
1777194781,cosmos-testnet-node5,15.58,91.4
1777194781,cosmos-testnet-node0,19.24,90.5
1777194786,cosmos-testnet-node2,22.5,107.3
1777194786,cosmos-testnet-node4,26.58,103.4
1777194786,cosmos-testnet-node1,12.17,102.4
1777194786,cosmos-testnet-node3,25.39,106.9
1777194786,cosmos-testnet-node6,21.48,99.0
1777194786,cosmos-testnet-node5,26.68,104.8
1777194786,cosmos-testnet-node0,27.17,117.6
1777194791,cosmos-testnet-node2,11.8,112.9
1777194791,cosmos-testnet-node4,14.92,113.3
1777194791,cosmos-testnet-node1,11.91,112.5
1777194791,cosmos-testnet-node3,12.13,108.6
1777194791,cosmos-testnet-node6,12.1,111.7
1777194791,cosmos-testnet-node5,12.01,108.5
1777194791,cosmos-testnet-node0,12.57,121.0
1777194796,cosmos-testnet-node2,12.35,117.4
1777194796,cosmos-testnet-node4,12.26,117.6
1777194796,cosmos-testnet-node1,12.87,119.9
1777194796,cosmos-testnet-node3,12.47,117.2
1777194796,cosmos-testnet-node6,12.5,116.8
1777194796,cosmos-testnet-node5,12.85,118.1
1777194796,cosmos-testnet-node0,20.65,125.5
1777194801,cosmos-testnet-node2,11.83,128.2
1777194801,cosmos-testnet-node4,11.66,126.2
1777194801,cosmos-testnet-node1,11.95,123.5
1777194801,cosmos-testnet-node3,11.91,123.3
1777194801,cosmos-testnet-node6,12.4,121.6
1777194801,cosmos-testnet-node5,12.03,127.6
1777194801,cosmos-testnet-node0,12.38,126.8
1777194806,cosmos-testnet-node2,11.94,129.8
1777194806,cosmos-testnet-node4,11.5,129.8
1777194806,cosmos-testnet-node1,11.57,125.2
1777194806,cosmos-testnet-node3,11.96,127.8
1777194806,cosmos-testnet-node6,11.94,129.2
1777194806,cosmos-testnet-node5,11.73,132.2
1777194806,cosmos-testnet-node0,12.29,128.3
1777194811,cosmos-testnet-node2,11.66,133.3
1777194811,cosmos-testnet-node4,11.4,131.5
1777194811,cosmos-testnet-node1,11.57,129.0
1777194811,cosmos-testnet-node3,11.38,132.5
1777194811,cosmos-testnet-node6,11.4,132.8
1777194811,cosmos-testnet-node5,11.4,135.8
1777194811,cosmos-testnet-node0,11.66,129.9
1777194816,cosmos-testnet-node2,11.7,133.8
1777194816,cosmos-testnet-node4,11.8,132.0
1777194816,cosmos-testnet-node1,15.0,129.5
1777194816,cosmos-testnet-node3,11.68,135.5
1777194816,cosmos-testnet-node6,11.66,133.5
1777194816,cosmos-testnet-node5,11.82,136.6
1777194816,cosmos-testnet-node0,12.43,133.2
1777194821,cosmos-testnet-node2,11.3,137.2
1777194821,cosmos-testnet-node4,11.54,139.6
1777194821,cosmos-testnet-node1,15.29,131.2
1777194821,cosmos-testnet-node3,11.36,137.6
1777194821,cosmos-testnet-node6,11.84,135.0
1777194821,cosmos-testnet-node5,11.32,138.8
1777194821,cosmos-testnet-node0,12.12,140.8
1777194826,cosmos-testnet-node2,11.88,137.8
1777194826,cosmos-testnet-node4,11.43,140.1
1777194826,cosmos-testnet-node1,11.63,131.5
1777194826,cosmos-testnet-node3,11.57,138.1
1777194826,cosmos-testnet-node6,11.72,135.5
1777194826,cosmos-testnet-node5,11.64,139.6
1777194826,cosmos-testnet-node0,12.93,146.0
1777194831,cosmos-testnet-node2,15.47,138.4
1777194831,cosmos-testnet-node4,11.69,140.6
1777194831,cosmos-testnet-node1,12.21,132.0
1777194831,cosmos-testnet-node3,11.66,138.6
1777194831,cosmos-testnet-node6,14.83,136.8
1777194831,cosmos-testnet-node5,11.62,140.0
1777194831,cosmos-testnet-node0,12.27,146.5
1777194836,cosmos-testnet-node2,15.17,138.9
1777194836,cosmos-testnet-node4,11.53,141.1
1777194836,cosmos-testnet-node1,12.08,134.4
1777194836,cosmos-testnet-node3,11.9,139.0
1777194836,cosmos-testnet-node6,15.63,137.8
1777194836,cosmos-testnet-node5,11.94,140.4
1777194836,cosmos-testnet-node0,12.46,146.9
1777194841,cosmos-testnet-node2,11.38,139.3
1777194841,cosmos-testnet-node4,11.34,141.7
1777194841,cosmos-testnet-node1,11.52,139.0
1777194841,cosmos-testnet-node3,12.02,139.6
1777194841,cosmos-testnet-node6,11.33,138.3
1777194841,cosmos-testnet-node5,11.36,141.0
1777194841,cosmos-testnet-node0,12.01,147.6
1777194846,cosmos-testnet-node2,11.64,139.9
1777194846,cosmos-testnet-node4,11.03,142.1
1777194846,cosmos-testnet-node1,11.31,139.4
1777194846,cosmos-testnet-node3,11.64,140.5
1777194846,cosmos-testnet-node6,11.63,138.8
1777194846,cosmos-testnet-node5,11.3,141.5
1777194846,cosmos-testnet-node0,12.04,148.3
1777194851,cosmos-testnet-node2,11.3,140.3
1777194851,cosmos-testnet-node4,11.92,142.6
1777194851,cosmos-testnet-node1,11.55,139.9
1777194851,cosmos-testnet-node3,11.7,143.2
1777194851,cosmos-testnet-node6,11.38,141.2
1777194851,cosmos-testnet-node5,11.34,142.6
1777194851,cosmos-testnet-node0,11.98,148.7
1777194856,cosmos-testnet-node2,12.13,140.7
1777194856,cosmos-testnet-node4,15.07,143.1
1777194856,cosmos-testnet-node1,12.01,140.4
1777194856,cosmos-testnet-node3,11.73,143.7
1777194856,cosmos-testnet-node6,11.7,141.7
1777194856,cosmos-testnet-node5,13.54,143.4
1777194856,cosmos-testnet-node0,12.9,151.2
1777194861,cosmos-testnet-node2,12.37,144.6
1777194861,cosmos-testnet-node4,15.26,144.7
1777194861,cosmos-testnet-node1,11.88,142.3
1777194861,cosmos-testnet-node3,11.86,145.6
1777194861,cosmos-testnet-node6,11.88,143.6
1777194861,cosmos-testnet-node5,23.94,147.0
1777194861,cosmos-testnet-node0,12.46,153.4
1777194866,cosmos-testnet-node2,12.11,146.8
1777194866,cosmos-testnet-node4,11.93,144.9
1777194866,cosmos-testnet-node1,11.96,142.4
1777194866,cosmos-testnet-node3,12.36,145.7
1777194866,cosmos-testnet-node6,11.99,143.9
1777194866,cosmos-testnet-node5,12.1,147.5
1777194866,cosmos-testnet-node0,12.56,153.4
1777194871,cosmos-testnet-node2,11.63,147.0
1777194871,cosmos-testnet-node4,11.43,145.2
1777194871,cosmos-testnet-node1,11.96,142.6
1777194871,cosmos-testnet-node3,11.71,146.8
1777194871,cosmos-testnet-node6,11.68,144.0
1777194871,cosmos-testnet-node5,11.96,148.0
1777194871,cosmos-testnet-node0,12.27,153.9
1777194876,cosmos-testnet-node2,11.81,149.2
1777194876,cosmos-testnet-node4,12.66,145.5
1777194876,cosmos-testnet-node1,12.25,142.8
1777194876,cosmos-testnet-node3,23.77,146.8
1777194876,cosmos-testnet-node6,11.56,144.1
1777194876,cosmos-testnet-node5,11.65,148.1
1777194876,cosmos-testnet-node0,12.7,154.6
1777194881,cosmos-testnet-node2,16.94,149.4
1777194881,cosmos-testnet-node4,23.13,146.8
1777194881,cosmos-testnet-node1,23.65,150.7
1777194881,cosmos-testnet-node3,18.71,146.9
1777194881,cosmos-testnet-node6,19.7,144.2
1777194881,cosmos-testnet-node5,21.14,148.2
1777194881,cosmos-testnet-node0,21.75,152.9
1777194886,cosmos-testnet-node2,27.29,149.6
1777194886,cosmos-testnet-node4,27.92,147.0
1777194886,cosmos-testnet-node1,28.58,150.8
1777194886,cosmos-testnet-node3,24.29,147.1
1777194886,cosmos-testnet-node6,24.3,144.4
1777194886,cosmos-testnet-node5,25.02,148.4
1777194886,cosmos-testnet-node0,25.25,152.8
1777194891,cosmos-testnet-node2,25.9,149.7
1777194891,cosmos-testnet-node4,25.67,147.1
1777194891,cosmos-testnet-node1,25.52,150.9
1777194891,cosmos-testnet-node3,21.98,147.3
1777194891,cosmos-testnet-node6,22.35,144.7
1777194891,cosmos-testnet-node5,23.01,148.6
1777194891,cosmos-testnet-node0,23.25,152.9
1777194896,cosmos-testnet-node2,27.56,149.9
1777194896,cosmos-testnet-node4,26.04,149.4
1777194896,cosmos-testnet-node1,26.68,151.0
1777194896,cosmos-testnet-node3,22.59,147.4
1777194896,cosmos-testnet-node6,23.28,144.7
1777194896,cosmos-testnet-node5,23.84,148.8
1777194896,cosmos-testnet-node0,23.79,153.1
1777194901,cosmos-testnet-node2,22.13,150.2
1777194901,cosmos-testnet-node4,27.17,149.7
1777194901,cosmos-testnet-node1,26.56,152.1
1777194901,cosmos-testnet-node3,22.88,147.6
1777194901,cosmos-testnet-node6,22.58,145.5
1777194901,cosmos-testnet-node5,24.05,150.4
1777194901,cosmos-testnet-node0,21.85,153.4
1777194906,cosmos-testnet-node2,11.65,150.3
1777194906,cosmos-testnet-node4,11.49,149.7
1777194906,cosmos-testnet-node1,11.55,152.3
1777194906,cosmos-testnet-node3,11.96,147.7
1777194906,cosmos-testnet-node6,11.6,145.5
1777194906,cosmos-testnet-node5,14.97,150.5
1777194906,cosmos-testnet-node0,12.03,154.3
1777194911,cosmos-testnet-node2,11.79,150.7
1777194911,cosmos-testnet-node4,12.01,150.1
1777194911,cosmos-testnet-node1,11.89,152.6
1777194911,cosmos-testnet-node3,11.94,148.1
1777194911,cosmos-testnet-node6,11.77,145.9
1777194911,cosmos-testnet-node5,11.77,150.8
1777194911,cosmos-testnet-node0,12.17,155.0
1777194916,cosmos-testnet-node2,11.9,151.1
1777194916,cosmos-testnet-node4,11.93,155.0
1777194916,cosmos-testnet-node1,11.95,151.9
1777194916,cosmos-testnet-node3,12.36,148.4
1777194916,cosmos-testnet-node6,12.12,148.3
1777194916,cosmos-testnet-node5,12.16,151.2
1777194916,cosmos-testnet-node0,12.82,158.1
1777194921,cosmos-testnet-node2,11.68,151.5
1777194921,cosmos-testnet-node4,11.93,155.4
1777194921,cosmos-testnet-node1,12.08,152.8
1777194921,cosmos-testnet-node3,11.87,149.6
1777194921,cosmos-testnet-node6,12.04,148.8
1777194921,cosmos-testnet-node5,11.73,153.9
1777194921,cosmos-testnet-node0,12.15,158.5
1777194926,cosmos-testnet-node2,11.62,151.9
1777194926,cosmos-testnet-node4,12.26,155.8
1777194926,cosmos-testnet-node1,11.72,153.5
1777194926,cosmos-testnet-node3,12.41,150.0
1777194926,cosmos-testnet-node6,15.46,149.2
1777194926,cosmos-testnet-node5,11.93,154.4
1777194926,cosmos-testnet-node0,12.67,159.2
1777194931,cosmos-testnet-node2,11.99,152.3
1777194931,cosmos-testnet-node4,12.13,158.2
1777194931,cosmos-testnet-node1,12.1,154.3
1777194931,cosmos-testnet-node3,12.05,150.3
1777194931,cosmos-testnet-node6,15.27,149.7
1777194931,cosmos-testnet-node5,12.28,156.9
1777194931,cosmos-testnet-node0,12.57,159.9
1777194936,cosmos-testnet-node2,11.67,152.7
1777194936,cosmos-testnet-node4,11.74,158.6
1777194936,cosmos-testnet-node1,11.73,156.2
1777194936,cosmos-testnet-node3,11.99,150.8
1777194936,cosmos-testnet-node6,11.48,150.0
1777194936,cosmos-testnet-node5,12.36,157.3
1777194936,cosmos-testnet-node0,12.53,160.4
1777194941,cosmos-testnet-node2,11.41,153.1
1777194941,cosmos-testnet-node4,11.62,159.0
1777194941,cosmos-testnet-node1,11.65,156.6
1777194941,cosmos-testnet-node3,11.77,151.1
1777194941,cosmos-testnet-node6,11.29,150.4
1777194941,cosmos-testnet-node5,11.29,157.9
