ts,container,cpu_pct,mem_mb
1777200275,cosmos-testnet-node9,28.55,113.5
1777200275,cosmos-testnet-node3,28.03,113.4
1777200275,cosmos-testnet-node10,31.46,107.0
1777200275,cosmos-testnet-node5,28.42,112.7
1777200275,cosmos-testnet-node11,31.16,120.1
1777200275,cosmos-testnet-node6,30.74,117.5
1777200275,cosmos-testnet-node14,30.98,121.2
1777200275,cosmos-testnet-node4,28.06,120.4
1777200275,cosmos-testnet-node1,28.63,117.5
1777200275,cosmos-testnet-node7,31.98,119.6
1777200275,cosmos-testnet-node8,26.77,111.4
1777200275,cosmos-testnet-node12,32.93,119.1
1777200275,cosmos-testnet-node15,29.73,103.1
1777200275,cosmos-testnet-node2,33.53,112.2
1777200275,cosmos-testnet-node13,33.31,104.3
1777200275,cosmos-testnet-node0,42.69,117.9
1777200280,cosmos-testnet-node9,16.82,116.1
1777200280,cosmos-testnet-node3,15.55,120.0
1777200280,cosmos-testnet-node10,17.05,113.7
1777200280,cosmos-testnet-node5,16.6,122.0
1777200280,cosmos-testnet-node11,13.15,120.7
1777200280,cosmos-testnet-node6,13.47,118.0
1777200280,cosmos-testnet-node14,17.91,128.1
1777200280,cosmos-testnet-node4,18.2,132.2
1777200280,cosmos-testnet-node1,17.61,128.3
1777200280,cosmos-testnet-node7,14.33,120.0
1777200280,cosmos-testnet-node8,17.51,120.0
1777200280,cosmos-testnet-node12,12.99,119.5
1777200280,cosmos-testnet-node15,16.72,113.9
1777200280,cosmos-testnet-node2,13.69,113.0
1777200280,cosmos-testnet-node13,13.7,115.3
1777200280,cosmos-testnet-node0,29.89,139.0
1777200285,cosmos-testnet-node9,10.88,116.2
1777200285,cosmos-testnet-node3,11.12,120.1
1777200285,cosmos-testnet-node10,10.97,113.8
1777200285,cosmos-testnet-node5,11.33,122.1
1777200285,cosmos-testnet-node11,11.39,120.9
1777200285,cosmos-testnet-node6,11.3,118.1
1777200285,cosmos-testnet-node14,11.56,128.2
1777200285,cosmos-testnet-node4,12.03,132.3
1777200285,cosmos-testnet-node1,10.59,128.5
1777200285,cosmos-testnet-node7,10.88,120.1
1777200285,cosmos-testnet-node8,11.12,120.2
1777200285,cosmos-testnet-node12,11.06,119.6
1777200285,cosmos-testnet-node15,10.63,114.0
1777200285,cosmos-testnet-node2,11.45,113.1
1777200285,cosmos-testnet-node13,16.02,123.1
1777200285,cosmos-testnet-node0,22.66,139.3
1777200290,cosmos-testnet-node9,7.54,116.2
1777200290,cosmos-testnet-node3,6.74,120.2
1777200290,cosmos-testnet-node10,7.8,114.0
1777200290,cosmos-testnet-node5,7.29,122.1
1777200290,cosmos-testnet-node11,7.33,120.9
1777200290,cosmos-testnet-node6,7.08,118.1
1777200290,cosmos-testnet-node14,7.38,128.2
1777200290,cosmos-testnet-node4,6.66,132.3
1777200290,cosmos-testnet-node1,7.12,128.5
1777200290,cosmos-testnet-node7,6.9,120.1
1777200290,cosmos-testnet-node8,7.46,120.2
1777200290,cosmos-testnet-node12,7.2,119.7
1777200290,cosmos-testnet-node15,7.19,114.0
1777200290,cosmos-testnet-node2,7.08,116.1
1777200290,cosmos-testnet-node13,7.37,123.2
1777200290,cosmos-testnet-node0,16.35,139.4
1777200295,cosmos-testnet-node9,7.25,116.3
1777200295,cosmos-testnet-node3,5.52,120.4
1777200295,cosmos-testnet-node10,6.23,113.9
1777200295,cosmos-testnet-node5,6.36,122.2
1777200295,cosmos-testnet-node11,6.71,121.1
1777200295,cosmos-testnet-node6,5.49,118.2
1777200295,cosmos-testnet-node14,5.97,128.3
1777200295,cosmos-testnet-node4,6.21,132.4
1777200295,cosmos-testnet-node1,6.39,128.6
1777200295,cosmos-testnet-node7,6.02,120.3
1777200295,cosmos-testnet-node8,6.82,120.3
1777200295,cosmos-testnet-node12,6.49,119.8
1777200295,cosmos-testnet-node15,5.8,114.1
1777200295,cosmos-testnet-node2,6.11,122.4
1777200295,cosmos-testnet-node13,6.06,123.3
1777200295,cosmos-testnet-node0,13.35,139.6
1777200300,cosmos-testnet-node9,6.77,116.4
1777200300,cosmos-testnet-node3,6.34,120.5
1777200300,cosmos-testnet-node10,6.2,114.0
1777200300,cosmos-testnet-node5,6.33,122.3
1777200300,cosmos-testnet-node11,6.63,121.2
1777200300,cosmos-testnet-node6,6.54,121.5
1777200300,cosmos-testnet-node14,7.01,128.4
1777200300,cosmos-testnet-node4,6.56,132.5
1777200300,cosmos-testnet-node1,7.49,128.7
1777200300,cosmos-testnet-node7,6.11,120.4
1777200300,cosmos-testnet-node8,7.15,120.4
1777200300,cosmos-testnet-node12,6.47,119.9
1777200300,cosmos-testnet-node15,6.33,114.2
1777200300,cosmos-testnet-node2,6.23,126.5
1777200300,cosmos-testnet-node13,6.09,123.4
1777200300,cosmos-testnet-node0,13.98,139.8
1777200305,cosmos-testnet-node9,6.6,116.5
1777200305,cosmos-testnet-node3,6.53,120.6
1777200305,cosmos-testnet-node10,6.36,114.1
1777200305,cosmos-testnet-node5,7.37,122.4
1777200305,cosmos-testnet-node11,6.55,123.8
1777200305,cosmos-testnet-node6,6.79,128.3
1777200305,cosmos-testnet-node14,6.6,128.5
1777200305,cosmos-testnet-node4,6.69,132.6
1777200305,cosmos-testnet-node1,6.51,128.8
1777200305,cosmos-testnet-node7,6.36,120.5
1777200305,cosmos-testnet-node8,6.24,120.5
1777200305,cosmos-testnet-node12,6.88,120.3
1777200305,cosmos-testnet-node15,7.01,114.3
1777200305,cosmos-testnet-node2,6.67,126.6
1777200305,cosmos-testnet-node13,6.32,123.5
1777200305,cosmos-testnet-node0,18.59,139.9
1777200310,cosmos-testnet-node9,6.39,122.7
1777200310,cosmos-testnet-node3,6.06,123.0
1777200310,cosmos-testnet-node10,6.27,114.2
1777200310,cosmos-testnet-node5,6.57,122.6
1777200310,cosmos-testnet-node11,6.73,130.5
1777200310,cosmos-testnet-node6,6.1,128.6
1777200310,cosmos-testnet-node14,6.19,128.6
1777200310,cosmos-testnet-node4,6.32,132.7
1777200310,cosmos-testnet-node1,6.21,128.9
1777200310,cosmos-testnet-node7,6.21,122.7
1777200310,cosmos-testnet-node8,7.65,120.6
1777200310,cosmos-testnet-node12,6.47,126.6
1777200310,cosmos-testnet-node15,6.58,114.4
