ts,container,cpu_pct,mem_mb
1777193185,cosmos-testnet-node3,52.57,119.9
1777193185,cosmos-testnet-node2,56.82,113.3
1777193185,cosmos-testnet-node0,63.12,122.1
1777193185,cosmos-testnet-node1,54.24,118.0
1777193190,cosmos-testnet-node3,14.27,120.1
1777193190,cosmos-testnet-node2,13.44,113.7
1777193190,cosmos-testnet-node0,24.73,115.5
1777193190,cosmos-testnet-node1,14.51,118.2
1777193195,cosmos-testnet-node3,5.71,121.6
1777193195,cosmos-testnet-node2,6.12,114.8
1777193195,cosmos-testnet-node0,21.09,116.5
1777193195,cosmos-testnet-node1,5.97,119.8
1777193200,cosmos-testnet-node3,5.84,121.7
1777193200,cosmos-testnet-node2,6.16,117.0
1777193200,cosmos-testnet-node0,24.38,116.7
1777193200,cosmos-testnet-node1,5.61,119.9
1777193205,cosmos-testnet-node3,6.94,121.7
1777193205,cosmos-testnet-node2,6.76,119.1
1777193205,cosmos-testnet-node0,20.96,120.6
1777193205,cosmos-testnet-node1,5.98,119.9
1777193210,cosmos-testnet-node3,6.88,121.8
1777193210,cosmos-testnet-node2,5.48,119.2
1777193210,cosmos-testnet-node0,25.63,121.0
1777193210,cosmos-testnet-node1,5.7,120.0
1777193215,cosmos-testnet-node3,5.89,121.8
1777193215,cosmos-testnet-node2,6.12,119.2
1777193215,cosmos-testnet-node0,20.87,120.9
1777193215,cosmos-testnet-node1,5.72,120.0
1777193220,cosmos-testnet-node3,5.89,121.9
1777193220,cosmos-testnet-node2,5.95,119.3
1777193220,cosmos-testnet-node0,20.66,121.0
1777193220,cosmos-testnet-node1,7.09,120.1
1777193225,cosmos-testnet-node3,6.01,121.9
1777193225,cosmos-testnet-node2,5.5,119.3
1777193225,cosmos-testnet-node0,23.14,121.0
1777193225,cosmos-testnet-node1,5.61,120.1
1777193230,cosmos-testnet-node3,7.61,122.0
1777193230,cosmos-testnet-node2,7.21,119.4
1777193230,cosmos-testnet-node0,20.71,121.1
1777193230,cosmos-testnet-node1,5.69,120.1
1777193235,cosmos-testnet-node3,5.88,122.0
1777193235,cosmos-testnet-node2,5.41,119.4
1777193235,cosmos-testnet-node0,25.1,121.2
1777193235,cosmos-testnet-node1,6.3,120.2
1777193240,cosmos-testnet-node3,5.9,122.1
1777193240,cosmos-testnet-node2,5.65,119.5
1777193240,cosmos-testnet-node0,24.1,121.7
1777193240,cosmos-testnet-node1,5.69,120.2
1777193245,cosmos-testnet-node3,5.83,122.1
1777193245,cosmos-testnet-node2,7.49,119.5
1777193245,cosmos-testnet-node0,21.32,121.5
1777193245,cosmos-testnet-node1,5.65,120.3
1777193250,cosmos-testnet-node3,5.92,122.1
1777193250,cosmos-testnet-node2,6.37,119.6
1777193250,cosmos-testnet-node0,24.54,121.5
1777193250,cosmos-testnet-node1,5.86,120.3
1777193255,cosmos-testnet-node3,6.17,122.2
1777193255,cosmos-testnet-node2,5.95,119.6
1777193255,cosmos-testnet-node0,24.25,122.0
1777193255,cosmos-testnet-node1,6.2,120.4
1777193260,cosmos-testnet-node3,5.93,122.2
1777193260,cosmos-testnet-node2,5.81,119.7
1777193260,cosmos-testnet-node0,20.59,121.7
1777193260,cosmos-testnet-node1,5.73,120.4
1777193265,cosmos-testnet-node3,6.56,124.3
1777193265,cosmos-testnet-node2,6.01,119.7
1777193265,cosmos-testnet-node0,23.81,121.9
1777193265,cosmos-testnet-node1,5.77,120.4
1777193270,cosmos-testnet-node3,5.76,124.4
1777193270,cosmos-testnet-node2,5.62,119.7
1777193270,cosmos-testnet-node0,20.9,121.9
1777193270,cosmos-testnet-node1,5.42,120.5
1777193275,cosmos-testnet-node3,7.21,124.4
1777193275,cosmos-testnet-node2,6.19,119.8
1777193275,cosmos-testnet-node0,21.01,122.0
1777193275,cosmos-testnet-node1,6.51,120.5
1777193280,cosmos-testnet-node3,6.34,124.4
1777193280,cosmos-testnet-node2,6.53,119.9
1777193280,cosmos-testnet-node0,22.15,122.0
1777193280,cosmos-testnet-node1,6.81,120.6
1777193285,cosmos-testnet-node3,6.15,124.5
1777193285,cosmos-testnet-node2,6.42,119.9
1777193285,cosmos-testnet-node0,21.05,122.1
1777193285,cosmos-testnet-node1,6.35,120.7
1777193290,cosmos-testnet-node3,7.25,124.6
1777193290,cosmos-testnet-node2,7.86,120.0
1777193290,cosmos-testnet-node0,22.03,122.1
1777193290,cosmos-testnet-node1,7.25,120.6
1777193295,cosmos-testnet-node3,5.67,124.5
1777193295,cosmos-testnet-node2,7.04,120.0
1777193295,cosmos-testnet-node0,24.84,122.3
1777193295,cosmos-testnet-node1,6.86,120.7
1777193300,cosmos-testnet-node3,7.28,124.6
1777193300,cosmos-testnet-node2,7.29,120.3
1777193300,cosmos-testnet-node0,21.98,122.2
1777193300,cosmos-testnet-node1,6.94,120.7
1777193305,cosmos-testnet-node3,6.91,124.6
1777193305,cosmos-testnet-node2,6.59,120.1
1777193305,cosmos-testnet-node0,21.44,122.6
1777193305,cosmos-testnet-node1,7.59,120.8
1777193310,cosmos-testnet-node3,6.74,124.6
1777193310,cosmos-testnet-node2,6.67,120.2
1777193310,cosmos-testnet-node0,24.03,122.4
1777193310,cosmos-testnet-node1,6.99,120.9
1777193315,cosmos-testnet-node3,5.88,124.7
1777193315,cosmos-testnet-node2,5.84,120.1
1777193315,cosmos-testnet-node0,21.23,122.3
1777193315,cosmos-testnet-node1,6.26,120.8
1777193320,cosmos-testnet-node3,5.76,124.7
1777193320,cosmos-testnet-node2,5.97,120.2
1777193320,cosmos-testnet-node0,20.55,122.4
1777193320,cosmos-testnet-node1,6.78,120.8
1777193325,cosmos-testnet-node3,6.15,124.7
1777193325,cosmos-testnet-node2,6.31,120.2
1777193325,cosmos-testnet-node0,24.18,122.4
1777193325,cosmos-testnet-node1,10.1,120.9
1777193330,cosmos-testnet-node3,5.66,124.8
1777193330,cosmos-testnet-node2,5.83,120.2
1777193330,cosmos-testnet-node0,21.04,122.4
1777193330,cosmos-testnet-node1,5.88,120.9
1777193335,cosmos-testnet-node3,5.74,124.8
1777193335,cosmos-testnet-node2,5.91,120.3
1777193335,cosmos-testnet-node0,20.69,122.5
1777193335,cosmos-testnet-node1,6.25,121.0
1777193340,cosmos-testnet-node3,5.83,124.9
1777193340,cosmos-testnet-node2,6.31,120.3
1777193340,cosmos-testnet-node0,24.47,122.5
1777193340,cosmos-testnet-node1,7.35,121.0
1777193345,cosmos-testnet-node3,6.03,124.9
1777193345,cosmos-testnet-node2,6.83,120.4
1777193345,cosmos-testnet-node0,21.28,122.7
1777193345,cosmos-testnet-node1,5.62,121.0
1777193350,cosmos-testnet-node3,6.13,125.0
1777193350,cosmos-testnet-node2,6.69,120.4
1777193350,cosmos-testnet-node0,24.67,123.1
1777193350,cosmos-testnet-node1,6.08,121.1
1777193355,cosmos-testnet-node3,6.09,125.0
1777193355,cosmos-testnet-node2,6.68,120.4
1777193355,cosmos-testnet-node0,24.81,122.8
1777193355,cosmos-testnet-node1,5.99,121.1
