ts,container,cpu_pct,mem_mb
1777198690,cosmos-testnet-node0,18.71,91.7
1777198690,cosmos-testnet-node11,17.12,94.4
1777198690,cosmos-testnet-node2,16.73,98.6
1777198690,cosmos-testnet-node4,16.71,104.6
1777198690,cosmos-testnet-node8,16.91,98.8
1777198690,cosmos-testnet-node5,16.8,92.0
1777198690,cosmos-testnet-node12,16.85,94.5
1777198690,cosmos-testnet-node3,16.56,98.6
1777198690,cosmos-testnet-node13,20.27,94.2
1777198690,cosmos-testnet-node14,17.87,97.4
1777198690,cosmos-testnet-node15,16.46,102.3
1777198690,cosmos-testnet-node9,16.47,92.9
1777198690,cosmos-testnet-node6,16.57,87.3
1777198690,cosmos-testnet-node1,17.03,95.6
1777198690,cosmos-testnet-node10,16.99,100.5
1777198690,cosmos-testnet-node7,17.01,95.5
1777198695,cosmos-testnet-node0,18.15,125.9
1777198695,cosmos-testnet-node11,16.48,125.8
1777198695,cosmos-testnet-node2,15.95,131.0
1777198695,cosmos-testnet-node4,16.18,133.8
1777198695,cosmos-testnet-node8,15.8,118.6
1777198695,cosmos-testnet-node5,16.47,124.2
1777198695,cosmos-testnet-node12,15.5,122.3
1777198695,cosmos-testnet-node3,15.91,124.6
1777198695,cosmos-testnet-node13,16.2,122.3
1777198695,cosmos-testnet-node14,15.93,119.4
1777198695,cosmos-testnet-node15,15.92,128.6
1777198695,cosmos-testnet-node9,15.74,128.5
1777198695,cosmos-testnet-node6,16.12,121.8
1777198695,cosmos-testnet-node1,16.24,130.6
1777198695,cosmos-testnet-node10,15.78,120.6
1777198695,cosmos-testnet-node7,15.65,123.1
1777198700,cosmos-testnet-node0,27.28,137.9
1777198700,cosmos-testnet-node11,22.32,131.4
1777198700,cosmos-testnet-node2,25.19,154.5
1777198700,cosmos-testnet-node4,27.39,147.3
1777198700,cosmos-testnet-node8,26.83,128.2
1777198700,cosmos-testnet-node5,21.3,141.4
1777198700,cosmos-testnet-node12,25.52,144.9
1777198700,cosmos-testnet-node3,23.31,131.5
1777198700,cosmos-testnet-node13,26.71,152.1
1777198700,cosmos-testnet-node14,25.63,143.0
1777198700,cosmos-testnet-node15,22.99,138.5
1777198700,cosmos-testnet-node9,28.57,143.5
1777198700,cosmos-testnet-node6,25.13,130.8
1777198700,cosmos-testnet-node1,25.86,152.6
1777198700,cosmos-testnet-node10,28.03,137.9
1777198700,cosmos-testnet-node7,27.44,129.2
1777198705,cosmos-testnet-node0,37.09,151.6
1777198705,cosmos-testnet-node11,35.48,154.9
1777198705,cosmos-testnet-node2,30.85,157.5
1777198705,cosmos-testnet-node4,34.22,148.0
1777198705,cosmos-testnet-node8,34.52,145.0
1777198705,cosmos-testnet-node5,33.78,144.7
1777198705,cosmos-testnet-node12,19.35,145.4
1777198705,cosmos-testnet-node3,30.55,134.4
1777198705,cosmos-testnet-node13,29.53,154.8
1777198705,cosmos-testnet-node14,36.17,154.0
1777198705,cosmos-testnet-node15,35.39,141.2
1777198705,cosmos-testnet-node9,37.33,159.6
1777198705,cosmos-testnet-node6,34.7,139.4
1777198705,cosmos-testnet-node1,33.37,154.0
1777198705,cosmos-testnet-node10,31.63,148.9
1777198705,cosmos-testnet-node7,30.97,138.9
1777198710,cosmos-testnet-node0,39.33,156.2
1777198710,cosmos-testnet-node11,34.09,164.4
1777198710,cosmos-testnet-node2,35.4,158.6
1777198710,cosmos-testnet-node4,34.96,149.5
1777198710,cosmos-testnet-node8,16.24,145.0
1777198710,cosmos-testnet-node5,33.25,148.1
1777198710,cosmos-testnet-node12,35.73,147.9
1777198710,cosmos-testnet-node3,31.13,144.1
1777198710,cosmos-testnet-node13,34.53,156.4
1777198710,cosmos-testnet-node14,34.97,155.8
1777198710,cosmos-testnet-node15,35.27,152.1
1777198710,cosmos-testnet-node9,35.19,171.6
1777198710,cosmos-testnet-node6,36.21,144.4
1777198710,cosmos-testnet-node1,35.33,155.4
1777198710,cosmos-testnet-node10,29.58,151.1
1777198710,cosmos-testnet-node7,34.81,143.7
1777198715,cosmos-testnet-node0,31.62,157.0
1777198715,cosmos-testnet-node11,31.24,164.8
1777198715,cosmos-testnet-node2,30.35,158.7
1777198715,cosmos-testnet-node4,32.34,153.7
1777198715,cosmos-testnet-node8,28.83,152.0
1777198715,cosmos-testnet-node5,30.83,153.5
1777198715,cosmos-testnet-node12,31.55,148.1
1777198715,cosmos-testnet-node3,28.11,144.3
1777198715,cosmos-testnet-node13,29.84,156.7
1777198715,cosmos-testnet-node14,32.69,156.1
1777198715,cosmos-testnet-node15,30.38,153.7
1777198715,cosmos-testnet-node9,30.04,171.8
1777198715,cosmos-testnet-node6,30.43,150.9
1777198715,cosmos-testnet-node1,29.81,160.4
1777198715,cosmos-testnet-node10,28.25,151.2
1777198715,cosmos-testnet-node7,27.85,145.9
1777198720,cosmos-testnet-node0,17.44,157.6
1777198720,cosmos-testnet-node11,15.79,166.4
1777198720,cosmos-testnet-node2,15.48,160.7
1777198720,cosmos-testnet-node4,15.59,157.9
1777198720,cosmos-testnet-node8,15.36,154.3
1777198720,cosmos-testnet-node5,15.73,155.1
1777198720,cosmos-testnet-node12,15.52,151.7
1777198720,cosmos-testnet-node3,15.29,146.1
1777198720,cosmos-testnet-node13,15.6,159.0
1777198720,cosmos-testnet-node14,15.61,158.5
1777198720,cosmos-testnet-node15,15.18,156.6
1777198720,cosmos-testnet-node9,15.74,173.6
1777198720,cosmos-testnet-node6,15.53,154.4
1777198720,cosmos-testnet-node1,15.51,161.6
1777198720,cosmos-testnet-node10,15.83,153.1
1777198720,cosmos-testnet-node7,15.74,149.6
1777198725,cosmos-testnet-node0,17.22,162.0
1777198725,cosmos-testnet-node11,15.71,171.5
1777198725,cosmos-testnet-node2,21.89,164.9
1777198725,cosmos-testnet-node4,20.16,158.6
1777198725,cosmos-testnet-node8,15.97,156.9
1777198725,cosmos-testnet-node5,16.07,164.8
1777198725,cosmos-testnet-node12,15.8,162.3
1777198725,cosmos-testnet-node3,15.88,150.2
1777198725,cosmos-testnet-node13,15.66,171.0
1777198725,cosmos-testnet-node14,15.7,160.0
1777198725,cosmos-testnet-node15,15.3,159.3
1777198725,cosmos-testnet-node9,15.69,169.9
1777198725,cosmos-testnet-node6,15.48,163.6
1777198725,cosmos-testnet-node1,15.75,166.0
1777198725,cosmos-testnet-node10,15.7,153.8
1777198725,cosmos-testnet-node7,15.49,155.1
1777198730,cosmos-testnet-node0,17.34,165.4
1777198730,cosmos-testnet-node11,16.06,173.7
1777198730,cosmos-testnet-node2,16.04,165.8
1777198730,cosmos-testnet-node4,15.87,160.4
1777198730,cosmos-testnet-node8,16.49,158.4
1777198730,cosmos-testnet-node5,16.29,169.6
1777198730,cosmos-testnet-node12,16.19,169.0
1777198730,cosmos-testnet-node3,16.14,159.8
1777198730,cosmos-testnet-node13,20.16,169.5
