ts,container,cpu_pct,mem_mb
1777191837,cosmos-testnet-node1,34.18,99.9
1777191837,cosmos-testnet-node0,35.22,103.0
1777191837,cosmos-testnet-node3,29.29,98.2
1777191837,cosmos-testnet-node2,29.84,97.6
1777191842,cosmos-testnet-node1,20.23,113.6
1777191842,cosmos-testnet-node0,36.15,110.5
1777191842,cosmos-testnet-node3,32.33,104.8
1777191842,cosmos-testnet-node2,20.62,110.4
1777191847,cosmos-testnet-node1,6.78,123.6
1777191847,cosmos-testnet-node0,19.4,128.4
1777191847,cosmos-testnet-node3,5.26,123.5
1777191847,cosmos-testnet-node2,5.64,119.2
1777191852,cosmos-testnet-node1,5.36,129.4
1777191852,cosmos-testnet-node0,15.85,129.9
1777191852,cosmos-testnet-node3,5.69,129.4
1777191852,cosmos-testnet-node2,5.83,125.4
1777191857,cosmos-testnet-node1,5.63,129.9
1777191857,cosmos-testnet-node0,18.55,130.3
1777191857,cosmos-testnet-node3,5.51,132.0
1777191857,cosmos-testnet-node2,5.68,125.8
1777191862,cosmos-testnet-node1,5.83,129.9
1777191862,cosmos-testnet-node0,19.89,130.4
1777191862,cosmos-testnet-node3,7.51,132.0
1777191862,cosmos-testnet-node2,5.84,125.8
1777191867,cosmos-testnet-node1,6.39,130.0
1777191867,cosmos-testnet-node0,15.77,130.5
1777191867,cosmos-testnet-node3,5.65,132.0
1777191867,cosmos-testnet-node2,6.31,125.8
1777191872,cosmos-testnet-node1,5.75,130.2
1777191872,cosmos-testnet-node0,17.21,130.6
1777191872,cosmos-testnet-node3,7.55,132.2
1777191872,cosmos-testnet-node2,5.81,126.0
1777191877,cosmos-testnet-node1,5.72,130.2
1777191877,cosmos-testnet-node0,16.05,130.7
1777191877,cosmos-testnet-node3,6.55,132.2
1777191877,cosmos-testnet-node2,5.79,126.0
1777191882,cosmos-testnet-node1,5.44,130.2
1777191882,cosmos-testnet-node0,17.17,130.9
1777191882,cosmos-testnet-node3,5.41,132.2
1777191882,cosmos-testnet-node2,5.75,126.1
1777191887,cosmos-testnet-node1,7.16,130.2
1777191887,cosmos-testnet-node0,14.35,130.7
1777191887,cosmos-testnet-node3,5.61,132.3
1777191887,cosmos-testnet-node2,5.76,126.1
1777191892,cosmos-testnet-node1,6.05,130.3
1777191892,cosmos-testnet-node0,17.75,130.9
1777191892,cosmos-testnet-node3,5.8,132.3
1777191892,cosmos-testnet-node2,7.5,126.1
1777191897,cosmos-testnet-node1,7.6,130.3
