ts,container,cpu_pct,mem_mb
1777190738,cosmos-testnet-node1,7.4,80.1
1777190738,cosmos-testnet-node0,7.55,86.3
1777190738,cosmos-testnet-node3,7.55,82.1
1777190738,cosmos-testnet-node2,7.6,80.3
1777190743,cosmos-testnet-node1,18.7,92.6
1777190743,cosmos-testnet-node0,19.25,92.6
1777190743,cosmos-testnet-node3,17.62,94.6
1777190743,cosmos-testnet-node2,18.33,88.4
1777190748,cosmos-testnet-node1,12.64,112.8
1777190748,cosmos-testnet-node0,11.6,108.6
1777190748,cosmos-testnet-node3,12.79,106.7
1777190748,cosmos-testnet-node2,12.83,114.6
1777190753,cosmos-testnet-node1,13.36,135.7
1777190753,cosmos-testnet-node0,12.4,145.6
1777190753,cosmos-testnet-node3,13.49,122.7
1777190753,cosmos-testnet-node2,10.19,129.2
1777190758,cosmos-testnet-node1,10.83,147.5
1777190758,cosmos-testnet-node0,12.24,172.2
1777190758,cosmos-testnet-node3,10.08,156.9
1777190758,cosmos-testnet-node2,10.97,156.2
1777190763,cosmos-testnet-node1,10.13,161.2
1777190763,cosmos-testnet-node0,11.86,176.0
1777190763,cosmos-testnet-node3,10.24,161.7
1777190763,cosmos-testnet-node2,9.84,163.6
1777190768,cosmos-testnet-node1,9.87,163.7
1777190768,cosmos-testnet-node0,11.97,181.8
1777190768,cosmos-testnet-node3,9.83,162.7
1777190768,cosmos-testnet-node2,10.49,172.7
1777190773,cosmos-testnet-node1,10.11,192.2
1777190773,cosmos-testnet-node0,11.83,204.6
1777190773,cosmos-testnet-node3,10.45,188.8
1777190773,cosmos-testnet-node2,10.05,188.3
1777190778,cosmos-testnet-node1,10.08,190.1
1777190778,cosmos-testnet-node0,12.03,191.1
1777190778,cosmos-testnet-node3,10.31,187.7
1777190778,cosmos-testnet-node2,10.98,184.6
1777190783,cosmos-testnet-node1,10.02,197.1
1777190783,cosmos-testnet-node0,11.88,199.2
1777190783,cosmos-testnet-node3,9.95,193.5
1777190783,cosmos-testnet-node2,10.05,177.9
1777190788,cosmos-testnet-node1,10.37,209.1
1777190788,cosmos-testnet-node0,12.75,204.2
1777190788,cosmos-testnet-node3,10.55,201.4
1777190788,cosmos-testnet-node2,10.75,189.9
1777190793,cosmos-testnet-node1,13.4,199.1
1777190793,cosmos-testnet-node0,16.51,215.1
1777190793,cosmos-testnet-node3,10.52,194.9
1777190793,cosmos-testnet-node2,10.44,192.8
1777190798,cosmos-testnet-node1,13.35,205.9
1777190798,cosmos-testnet-node0,12.88,207.3
1777190798,cosmos-testnet-node3,10.52,205.5
1777190798,cosmos-testnet-node2,10.43,196.5
1777190803,cosmos-testnet-node1,10.45,220.3
1777190803,cosmos-testnet-node0,12.55,227.8
1777190803,cosmos-testnet-node3,10.78,213.9
1777190803,cosmos-testnet-node2,10.39,211.5
1777190808,cosmos-testnet-node1,34.67,219.7
1777190808,cosmos-testnet-node0,39.92,233.2
1777190808,cosmos-testnet-node3,32.26,214.6
1777190808,cosmos-testnet-node2,33.29,213.1
1777190813,cosmos-testnet-node1,24.64,226.3
1777190813,cosmos-testnet-node0,32.04,239.3
1777190813,cosmos-testnet-node3,24.15,217.9
1777190813,cosmos-testnet-node2,25.51,215.9
1777190818,cosmos-testnet-node1,42.27,235.9
1777190818,cosmos-testnet-node0,47.26,245.0
1777190818,cosmos-testnet-node3,10.29,217.9
1777190818,cosmos-testnet-node2,41.38,223.7
1777190823,cosmos-testnet-node1,21.19,235.4
1777190823,cosmos-testnet-node0,23.64,234.1
1777190823,cosmos-testnet-node3,23.69,233.1
1777190823,cosmos-testnet-node2,12.33,223.1
1777190828,cosmos-testnet-node1,13.63,234.7
1777190828,cosmos-testnet-node0,12.24,234.6
1777190828,cosmos-testnet-node3,10.23,233.2
1777190828,cosmos-testnet-node2,10.33,214.5
1777190833,cosmos-testnet-node1,14.01,231.5
1777190833,cosmos-testnet-node0,11.56,242.9
1777190833,cosmos-testnet-node3,10.22,236.3
1777190833,cosmos-testnet-node2,9.84,215.7
1777190838,cosmos-testnet-node1,11.3,237.0
1777190838,cosmos-testnet-node0,12.14,250.8
1777190838,cosmos-testnet-node3,10.54,241.9
1777190838,cosmos-testnet-node2,10.59,225.7
