ts,container,cpu_pct,mem_mb
1777201468,cosmos-testnet-node2,15.7,90.0
1777201468,cosmos-testnet-node6,11.47,90.7
1777201468,cosmos-testnet-node1,11.94,88.1
1777201468,cosmos-testnet-node13,11.29,89.0
1777201468,cosmos-testnet-node3,14.49,92.2
1777201468,cosmos-testnet-node5,11.05,92.1
1777201468,cosmos-testnet-node11,15.54,92.2
1777201468,cosmos-testnet-node7,11.81,96.5
1777201468,cosmos-testnet-node4,12.05,87.3
1777201468,cosmos-testnet-node8,11.6,89.0
1777201468,cosmos-testnet-node10,11.79,88.3
1777201468,cosmos-testnet-node14,11.02,87.3
1777201468,cosmos-testnet-node9,11.79,88.3
1777201468,cosmos-testnet-node15,12.31,90.6
1777201468,cosmos-testnet-node0,12.06,92.3
1777201468,cosmos-testnet-node12,11.35,88.2
1777201473,cosmos-testnet-node2,29.6,132.9
1777201473,cosmos-testnet-node6,31.49,132.9
1777201473,cosmos-testnet-node1,29.73,129.9
1777201473,cosmos-testnet-node13,32.04,133.7
1777201473,cosmos-testnet-node3,26.42,134.7
1777201473,cosmos-testnet-node5,23.65,125.2
1777201473,cosmos-testnet-node11,29.12,134.6
1777201473,cosmos-testnet-node7,23.03,121.9
1777201473,cosmos-testnet-node4,28.49,124.8
1777201473,cosmos-testnet-node8,24.21,125.2
1777201473,cosmos-testnet-node10,31.04,134.1
1777201473,cosmos-testnet-node14,25.38,125.2
1777201473,cosmos-testnet-node9,21.49,123.6
1777201473,cosmos-testnet-node15,19.63,126.3
1777201473,cosmos-testnet-node0,61.13,156.2
1777201473,cosmos-testnet-node12,27.89,141.6
1777201478,cosmos-testnet-node2,7.69,134.9
1777201478,cosmos-testnet-node6,7.19,134.1
1777201478,cosmos-testnet-node1,7.04,130.9
1777201478,cosmos-testnet-node13,7.09,134.8
1777201478,cosmos-testnet-node3,7.16,136.8
1777201478,cosmos-testnet-node5,7.46,126.7
1777201478,cosmos-testnet-node11,7.45,138.1
1777201478,cosmos-testnet-node7,8.17,130.3
1777201478,cosmos-testnet-node4,7.83,126.2
1777201478,cosmos-testnet-node8,7.32,128.3
1777201478,cosmos-testnet-node10,7.09,135.3
1777201478,cosmos-testnet-node14,7.27,128.4
1777201478,cosmos-testnet-node9,6.97,124.9
1777201478,cosmos-testnet-node15,7.0,132.2
1777201478,cosmos-testnet-node0,36.98,164.6
1777201478,cosmos-testnet-node12,7.06,142.8
1777201483,cosmos-testnet-node2,6.95,135.0
1777201483,cosmos-testnet-node6,6.86,134.2
1777201483,cosmos-testnet-node1,7.08,131.0
1777201483,cosmos-testnet-node13,7.0,134.9
1777201483,cosmos-testnet-node3,6.88,136.9
1777201483,cosmos-testnet-node5,7.09,126.8
1777201483,cosmos-testnet-node11,7.1,138.2
1777201483,cosmos-testnet-node7,6.75,130.4
1777201483,cosmos-testnet-node4,6.76,126.3
1777201483,cosmos-testnet-node8,6.78,128.5
1777201483,cosmos-testnet-node10,7.25,135.4
1777201483,cosmos-testnet-node14,7.66,128.5
1777201483,cosmos-testnet-node9,7.14,125.0
1777201483,cosmos-testnet-node15,7.02,132.3
1777201483,cosmos-testnet-node0,36.58,166.5
1777201483,cosmos-testnet-node12,7.32,142.9
1777201488,cosmos-testnet-node2,6.63,135.1
1777201488,cosmos-testnet-node6,7.85,134.3
1777201488,cosmos-testnet-node1,6.7,131.1
1777201488,cosmos-testnet-node13,7.0,135.0
1777201488,cosmos-testnet-node3,7.44,137.0
1777201488,cosmos-testnet-node5,6.77,126.9
1777201488,cosmos-testnet-node11,6.73,138.3
1777201488,cosmos-testnet-node7,6.9,130.5
1777201488,cosmos-testnet-node4,7.27,126.4
1777201488,cosmos-testnet-node8,6.61,128.6
1777201488,cosmos-testnet-node10,7.78,135.5
1777201488,cosmos-testnet-node14,7.0,128.6
1777201488,cosmos-testnet-node9,7.1,125.1
1777201488,cosmos-testnet-node15,6.88,132.4
1777201488,cosmos-testnet-node0,37.03,166.7
1777201488,cosmos-testnet-node12,7.34,143.0
1777201493,cosmos-testnet-node2,7.66,135.2
1777201493,cosmos-testnet-node6,7.05,134.4
1777201493,cosmos-testnet-node1,6.95,133.2
1777201493,cosmos-testnet-node13,7.65,140.5
1777201493,cosmos-testnet-node3,7.17,141.2
1777201493,cosmos-testnet-node5,7.32,127.0
1777201493,cosmos-testnet-node11,6.7,139.1
1777201493,cosmos-testnet-node7,7.44,130.6
1777201493,cosmos-testnet-node4,6.75,126.5
1777201493,cosmos-testnet-node8,7.25,128.7
1777201493,cosmos-testnet-node10,7.26,141.6
1777201493,cosmos-testnet-node14,7.29,128.7
1777201493,cosmos-testnet-node9,6.89,125.2
1777201493,cosmos-testnet-node15,7.26,132.5
1777201493,cosmos-testnet-node0,36.3,167.0
1777201493,cosmos-testnet-node12,7.14,143.1
1777201498,cosmos-testnet-node2,7.14,143.4
1777201498,cosmos-testnet-node6,6.92,134.9
1777201498,cosmos-testnet-node1,7.21,141.4
1777201498,cosmos-testnet-node13,6.95,145.3
1777201498,cosmos-testnet-node3,6.89,147.4
1777201498,cosmos-testnet-node5,8.14,127.1
1777201498,cosmos-testnet-node11,7.24,145.5
1777201498,cosmos-testnet-node7,7.48,130.7
1777201498,cosmos-testnet-node4,7.16,126.6
1777201498,cosmos-testnet-node8,7.55,128.9
1777201498,cosmos-testnet-node10,7.73,145.8
1777201498,cosmos-testnet-node14,7.5,128.8
1777201498,cosmos-testnet-node9,8.07,125.3
1777201498,cosmos-testnet-node15,7.2,132.6
1777201498,cosmos-testnet-node0,37.75,167.1
1777201498,cosmos-testnet-node12,7.05,143.2
1777201503,cosmos-testnet-node2,6.69,145.7
1777201503,cosmos-testnet-node6,6.5,135.0
1777201503,cosmos-testnet-node1,7.17,145.7
1777201503,cosmos-testnet-node13,6.82,145.4
1777201503,cosmos-testnet-node3,7.31,149.6
1777201503,cosmos-testnet-node5,7.2,127.3
1777201503,cosmos-testnet-node11,6.77,149.7
1777201503,cosmos-testnet-node7,7.19,130.8
1777201503,cosmos-testnet-node4,7.05,126.8
1777201503,cosmos-testnet-node8,7.13,129.0
1777201503,cosmos-testnet-node10,8.04,145.9
1777201503,cosmos-testnet-node14,7.18,135.0
1777201503,cosmos-testnet-node9,7.01,125.4
1777201503,cosmos-testnet-node15,7.63,132.8
1777201503,cosmos-testnet-node0,37.33,167.5
1777201503,cosmos-testnet-node12,7.23,143.3
1777201508,cosmos-testnet-node2,6.76,145.8
1777201508,cosmos-testnet-node6,8.35,135.1
1777201508,cosmos-testnet-node1,7.18,145.8
1777201508,cosmos-testnet-node13,7.27,145.5
1777201508,cosmos-testnet-node3,7.25,149.7
1777201508,cosmos-testnet-node5,7.49,129.6
1777201508,cosmos-testnet-node11,8.29,149.8
1777201508,cosmos-testnet-node7,7.05,131.0
