ts,container,cpu_pct,mem_mb
1777193920,cosmos-testnet-node4,10.13,82.3
1777193920,cosmos-testnet-node3,10.04,84.3
1777193920,cosmos-testnet-node0,10.46,82.7
1777193920,cosmos-testnet-node5,9.96,80.1
1777193920,cosmos-testnet-node1,10.57,87.7
1777193920,cosmos-testnet-node6,10.15,87.9
1777193920,cosmos-testnet-node2,10.32,84.2
1777193925,cosmos-testnet-node4,14.14,90.8
1777193925,cosmos-testnet-node3,15.0,88.7
1777193925,cosmos-testnet-node0,11.21,84.4
1777193925,cosmos-testnet-node5,14.09,84.6
1777193925,cosmos-testnet-node1,10.8,90.0
1777193925,cosmos-testnet-node6,11.33,92.7
1777193925,cosmos-testnet-node2,13.72,88.5
1777193930,cosmos-testnet-node4,10.43,91.0
1777193930,cosmos-testnet-node3,7.74,89.0
1777193930,cosmos-testnet-node0,13.03,96.5
1777193930,cosmos-testnet-node5,10.51,84.9
1777193930,cosmos-testnet-node1,8.96,90.4
1777193930,cosmos-testnet-node6,9.11,92.8
1777193930,cosmos-testnet-node2,8.98,88.8
1777193935,cosmos-testnet-node4,7.45,95.5
1777193935,cosmos-testnet-node3,8.08,97.0
1777193935,cosmos-testnet-node0,8.08,96.9
1777193935,cosmos-testnet-node5,8.23,94.8
1777193935,cosmos-testnet-node1,8.32,100.6
1777193935,cosmos-testnet-node6,7.76,99.4
1777193935,cosmos-testnet-node2,7.94,97.2
1777193940,cosmos-testnet-node4,7.91,102.0
1777193940,cosmos-testnet-node3,8.53,107.7
1777193940,cosmos-testnet-node0,8.12,97.4
1777193940,cosmos-testnet-node5,8.13,101.6
1777193940,cosmos-testnet-node1,7.9,107.4
1777193940,cosmos-testnet-node6,8.83,110.1
1777193940,cosmos-testnet-node2,7.73,101.8
1777193945,cosmos-testnet-node4,7.44,102.4
1777193945,cosmos-testnet-node3,7.88,108.1
1777193945,cosmos-testnet-node0,7.79,102.4
1777193945,cosmos-testnet-node5,7.67,102.0
1777193945,cosmos-testnet-node1,7.57,107.9
1777193945,cosmos-testnet-node6,7.25,110.4
1777193945,cosmos-testnet-node2,7.85,102.2
1777193950,cosmos-testnet-node4,7.86,104.8
1777193950,cosmos-testnet-node3,7.79,108.5
1777193950,cosmos-testnet-node0,7.55,102.7
1777193950,cosmos-testnet-node5,8.36,102.5
1777193950,cosmos-testnet-node1,8.15,108.4
1777193950,cosmos-testnet-node6,7.96,110.8
1777193950,cosmos-testnet-node2,7.54,104.6
1777193955,cosmos-testnet-node4,8.53,109.3
1777193955,cosmos-testnet-node3,11.02,115.2
1777193955,cosmos-testnet-node0,7.18,103.2
1777193955,cosmos-testnet-node5,8.12,102.9
1777193955,cosmos-testnet-node1,7.82,112.3
1777193955,cosmos-testnet-node6,7.74,115.4
1777193955,cosmos-testnet-node2,8.32,109.1
1777193960,cosmos-testnet-node4,8.22,109.7
1777193960,cosmos-testnet-node3,8.12,115.6
1777193960,cosmos-testnet-node0,12.06,115.5
1777193960,cosmos-testnet-node5,8.81,103.4
1777193960,cosmos-testnet-node1,8.07,113.0
1777193960,cosmos-testnet-node6,8.3,115.8
1777193960,cosmos-testnet-node2,7.54,109.4
1777193965,cosmos-testnet-node4,9.17,110.1
1777193965,cosmos-testnet-node3,9.15,116.0
1777193965,cosmos-testnet-node0,9.23,115.9
1777193965,cosmos-testnet-node5,9.16,104.4
1777193965,cosmos-testnet-node1,9.05,113.4
1777193965,cosmos-testnet-node6,9.33,116.1
1777193965,cosmos-testnet-node2,9.38,109.8
1777193970,cosmos-testnet-node4,8.22,112.7
1777193970,cosmos-testnet-node3,8.27,116.3
1777193970,cosmos-testnet-node0,8.21,116.2
1777193970,cosmos-testnet-node5,8.61,105.1
1777193970,cosmos-testnet-node1,7.96,115.9
1777193970,cosmos-testnet-node6,8.03,116.5
1777193970,cosmos-testnet-node2,8.17,114.4
1777193975,cosmos-testnet-node4,7.41,112.9
1777193975,cosmos-testnet-node3,7.91,122.9
1777193975,cosmos-testnet-node0,7.54,116.6
1777193975,cosmos-testnet-node5,7.51,105.6
1777193975,cosmos-testnet-node1,7.68,116.3
1777193975,cosmos-testnet-node6,7.55,119.0
1777193975,cosmos-testnet-node2,7.46,114.7
1777193980,cosmos-testnet-node4,7.39,113.3
1777193980,cosmos-testnet-node3,7.61,123.2
1777193980,cosmos-testnet-node0,7.22,119.1
1777193980,cosmos-testnet-node5,12.69,121.2
1777193980,cosmos-testnet-node1,7.68,116.6
1777193980,cosmos-testnet-node6,7.58,119.3
1777193980,cosmos-testnet-node2,7.87,115.1
1777193985,cosmos-testnet-node4,8.38,121.7
1777193985,cosmos-testnet-node3,7.81,123.6
1777193985,cosmos-testnet-node0,8.2,119.5
1777193985,cosmos-testnet-node5,8.52,121.2
1777193985,cosmos-testnet-node1,7.71,117.2
1777193985,cosmos-testnet-node6,7.76,119.7
1777193985,cosmos-testnet-node2,8.58,121.4
1777193990,cosmos-testnet-node4,7.65,122.1
1777193990,cosmos-testnet-node3,10.94,124.1
1777193990,cosmos-testnet-node0,8.06,119.8
