ts,container,cpu_pct,mem_mb
1777199876,cosmos-testnet-node9,11.66,100.1
1777199876,cosmos-testnet-node5,10.76,90.5
1777199876,cosmos-testnet-node13,10.76,91.8
1777199876,cosmos-testnet-node11,7.47,89.2
1777199876,cosmos-testnet-node4,10.53,87.1
1777199876,cosmos-testnet-node2,10.63,86.0
1777199876,cosmos-testnet-node3,11.09,90.4
1777199876,cosmos-testnet-node15,11.35,86.8
1777199876,cosmos-testnet-node14,10.44,90.8
1777199876,cosmos-testnet-node10,11.27,90.4
1777199876,cosmos-testnet-node6,7.05,90.3
1777199876,cosmos-testnet-node8,14.27,88.3
1777199876,cosmos-testnet-node12,11.77,88.4
1777199876,cosmos-testnet-node7,14.2,92.4
1777199876,cosmos-testnet-node1,10.45,88.1
1777199876,cosmos-testnet-node0,11.0,96.0
1777199881,cosmos-testnet-node9,47.65,140.0
1777199881,cosmos-testnet-node5,45.57,142.9
1777199881,cosmos-testnet-node13,41.14,149.8
1777199881,cosmos-testnet-node11,43.7,137.5
1777199881,cosmos-testnet-node4,41.88,136.5
1777199881,cosmos-testnet-node2,42.12,139.3
1777199881,cosmos-testnet-node3,41.99,133.5
1777199881,cosmos-testnet-node15,39.02,133.5
1777199881,cosmos-testnet-node14,41.49,137.1
1777199881,cosmos-testnet-node10,43.0,139.3
1777199881,cosmos-testnet-node6,14.24,108.8
1777199881,cosmos-testnet-node8,41.72,135.0
1777199881,cosmos-testnet-node12,44.46,130.7
1777199881,cosmos-testnet-node7,42.89,133.5
1777199881,cosmos-testnet-node1,40.34,147.7
1777199881,cosmos-testnet-node0,49.31,144.6
1777199886,cosmos-testnet-node9,25.72,161.4
1777199886,cosmos-testnet-node5,25.46,155.6
1777199886,cosmos-testnet-node13,22.12,156.9
1777199886,cosmos-testnet-node11,21.67,154.7
1777199886,cosmos-testnet-node4,25.9,157.0
1777199886,cosmos-testnet-node2,25.38,159.5
1777199886,cosmos-testnet-node3,26.12,151.9
1777199886,cosmos-testnet-node15,21.46,153.3
1777199886,cosmos-testnet-node14,21.49,146.1
1777199886,cosmos-testnet-node10,26.08,153.4
1777199886,cosmos-testnet-node6,21.81,156.2
1777199886,cosmos-testnet-node8,21.56,154.3
1777199886,cosmos-testnet-node12,21.26,146.5
1777199886,cosmos-testnet-node7,25.25,152.6
1777199886,cosmos-testnet-node1,25.68,167.0
1777199886,cosmos-testnet-node0,31.07,160.2
1777199891,cosmos-testnet-node9,24.54,216.9
1777199891,cosmos-testnet-node5,19.69,212.0
1777199891,cosmos-testnet-node13,20.22,219.5
1777199891,cosmos-testnet-node11,19.49,194.2
1777199891,cosmos-testnet-node4,20.29,221.5
1777199891,cosmos-testnet-node2,24.26,216.5
1777199891,cosmos-testnet-node3,19.45,208.2
1777199891,cosmos-testnet-node15,19.87,210.8
1777199891,cosmos-testnet-node14,19.56,201.4
1777199891,cosmos-testnet-node10,21.26,198.1
1777199891,cosmos-testnet-node6,20.48,219.8
