ts,container,cpu_pct,mem_mb
1777200670,cosmos-testnet-node7,7.46,87.3
1777200670,cosmos-testnet-node6,10.29,86.7
1777200670,cosmos-testnet-node15,8.42,102.0
1777200670,cosmos-testnet-node5,7.7,91.7
1777200670,cosmos-testnet-node3,8.12,94.0
1777200670,cosmos-testnet-node12,7.52,90.2
1777200670,cosmos-testnet-node2,7.21,89.8
1777200670,cosmos-testnet-node11,7.85,104.6
1777200670,cosmos-testnet-node1,7.94,90.2
1777200670,cosmos-testnet-node8,7.83,92.3
1777200670,cosmos-testnet-node14,7.5,88.2
1777200670,cosmos-testnet-node10,8.41,92.4
1777200670,cosmos-testnet-node4,7.66,86.2
1777200670,cosmos-testnet-node0,7.1,88.3
1777200670,cosmos-testnet-node9,7.28,92.3
1777200670,cosmos-testnet-node13,7.74,85.3
1777200675,cosmos-testnet-node7,43.34,155.3
1777200675,cosmos-testnet-node6,47.48,183.8
1777200675,cosmos-testnet-node15,43.93,167.8
1777200675,cosmos-testnet-node5,33.83,128.3
1777200675,cosmos-testnet-node3,43.2,175.9
1777200675,cosmos-testnet-node12,43.06,165.1
1777200675,cosmos-testnet-node2,45.42,163.0
1777200675,cosmos-testnet-node11,46.49,173.5
1777200675,cosmos-testnet-node1,48.24,166.8
1777200675,cosmos-testnet-node8,44.55,168.7
1777200675,cosmos-testnet-node14,43.35,155.7
1777200675,cosmos-testnet-node10,47.71,167.9
1777200675,cosmos-testnet-node4,42.22,158.3
1777200675,cosmos-testnet-node0,61.4,190.7
1777200675,cosmos-testnet-node9,44.9,159.2
1777200675,cosmos-testnet-node13,43.86,165.0
1777200680,cosmos-testnet-node7,18.13,156.7
1777200680,cosmos-testnet-node6,18.12,181.7
1777200680,cosmos-testnet-node15,13.68,169.2
1777200680,cosmos-testnet-node5,21.13,184.5
1777200680,cosmos-testnet-node3,17.41,177.3
1777200680,cosmos-testnet-node12,14.49,166.5
1777200680,cosmos-testnet-node2,17.82,164.4
1777200680,cosmos-testnet-node11,19.81,183.3
1777200680,cosmos-testnet-node1,13.26,168.1
1777200680,cosmos-testnet-node8,17.88,171.0
1777200680,cosmos-testnet-node14,18.84,157.0
1777200680,cosmos-testnet-node10,14.01,169.3
1777200680,cosmos-testnet-node4,14.51,159.6
1777200680,cosmos-testnet-node0,29.68,194.0
1777200680,cosmos-testnet-node9,17.51,160.7
1777200680,cosmos-testnet-node13,17.7,165.0
1777200685,cosmos-testnet-node7,9.13,156.7
1777200685,cosmos-testnet-node6,9.29,179.7
1777200685,cosmos-testnet-node15,8.96,169.2
1777200685,cosmos-testnet-node5,8.9,184.5
1777200685,cosmos-testnet-node3,8.77,177.3
1777200685,cosmos-testnet-node12,8.94,166.5
1777200685,cosmos-testnet-node2,8.61,164.4
1777200685,cosmos-testnet-node11,8.84,183.3
1777200685,cosmos-testnet-node1,8.87,168.2
1777200685,cosmos-testnet-node8,9.75,171.0
1777200685,cosmos-testnet-node14,9.05,157.0
1777200685,cosmos-testnet-node10,7.66,169.3
1777200685,cosmos-testnet-node4,8.74,159.8
1777200685,cosmos-testnet-node0,23.82,180.9
1777200685,cosmos-testnet-node9,8.9,160.7
1777200685,cosmos-testnet-node13,8.73,165.1
1777200690,cosmos-testnet-node7,6.95,156.8
1777200690,cosmos-testnet-node6,6.72,179.8
1777200690,cosmos-testnet-node15,6.52,169.4
1777200690,cosmos-testnet-node5,6.97,184.7
1777200690,cosmos-testnet-node3,6.4,177.4
1777200690,cosmos-testnet-node12,6.33,166.6
1777200690,cosmos-testnet-node2,6.31,164.6
1777200690,cosmos-testnet-node11,6.94,183.4
1777200690,cosmos-testnet-node1,6.5,168.3
1777200690,cosmos-testnet-node8,6.28,171.1
1777200690,cosmos-testnet-node14,6.52,157.2
1777200690,cosmos-testnet-node10,6.03,169.4
1777200690,cosmos-testnet-node4,6.15,160.0
1777200690,cosmos-testnet-node0,17.52,180.2
1777200690,cosmos-testnet-node9,6.6,160.8
1777200690,cosmos-testnet-node13,7.18,165.3
1777200695,cosmos-testnet-node7,6.71,156.9
1777200695,cosmos-testnet-node6,6.47,179.9
1777200695,cosmos-testnet-node15,6.6,169.5
1777200695,cosmos-testnet-node5,7.38,184.8
1777200695,cosmos-testnet-node3,6.65,177.5
1777200695,cosmos-testnet-node12,6.82,166.7
1777200695,cosmos-testnet-node2,6.77,164.6
1777200695,cosmos-testnet-node11,6.54,183.5
1777200695,cosmos-testnet-node1,6.32,168.4
1777200695,cosmos-testnet-node8,6.56,171.3
1777200695,cosmos-testnet-node14,6.51,157.3
1777200695,cosmos-testnet-node10,6.5,169.5
1777200695,cosmos-testnet-node4,6.22,160.3
1777200695,cosmos-testnet-node0,20.94,186.6
1777200695,cosmos-testnet-node9,6.99,160.9
1777200695,cosmos-testnet-node13,6.29,165.4
1777200700,cosmos-testnet-node7,6.91,157.0
1777200700,cosmos-testnet-node6,6.91,180.0
1777200700,cosmos-testnet-node15,10.56,169.9
1777200700,cosmos-testnet-node5,7.43,184.8
1777200700,cosmos-testnet-node3,6.78,177.6
1777200700,cosmos-testnet-node12,7.07,163.4
1777200700,cosmos-testnet-node2,7.1,164.8
1777200700,cosmos-testnet-node11,7.29,183.6
1777200700,cosmos-testnet-node1,6.73,168.5
1777200700,cosmos-testnet-node8,6.75,171.4
1777200700,cosmos-testnet-node14,6.92,157.4
1777200700,cosmos-testnet-node10,10.1,165.6
1777200700,cosmos-testnet-node4,6.89,160.3
1777200700,cosmos-testnet-node0,19.09,187.1
1777200700,cosmos-testnet-node9,7.12,161.0
1777200700,cosmos-testnet-node13,7.67,165.5
1777200705,cosmos-testnet-node7,6.9,157.1
1777200705,cosmos-testnet-node6,6.87,180.1
1777200705,cosmos-testnet-node15,6.9,167.7
1777200705,cosmos-testnet-node5,6.99,185.0
1777200705,cosmos-testnet-node3,7.23,177.7
1777200705,cosmos-testnet-node12,6.64,163.5
1777200705,cosmos-testnet-node2,7.28,164.9
1777200705,cosmos-testnet-node11,6.74,183.7
1777200705,cosmos-testnet-node1,6.96,166.6
1777200705,cosmos-testnet-node8,6.76,171.5
1777200705,cosmos-testnet-node14,6.86,157.4
1777200705,cosmos-testnet-node10,7.21,165.7
1777200705,cosmos-testnet-node4,6.62,160.3
1777200705,cosmos-testnet-node0,21.02,187.2
1777200705,cosmos-testnet-node9,6.96,161.1
1777200705,cosmos-testnet-node13,6.74,165.6
1777200710,cosmos-testnet-node7,6.39,157.3
1777200710,cosmos-testnet-node6,6.74,180.2
1777200710,cosmos-testnet-node15,6.86,167.8
1777200710,cosmos-testnet-node5,6.79,185.1
1777200710,cosmos-testnet-node3,6.28,177.9
1777200710,cosmos-testnet-node12,6.44,163.6
