ts,container,cpu_pct,mem_mb
1777192200,cosmos-testnet-node1,7.47,84.2
1777192200,cosmos-testnet-node3,7.73,84.4
1777192200,cosmos-testnet-node2,7.36,87.6
1777192200,cosmos-testnet-node0,6.04,84.2
1777192205,cosmos-testnet-node1,21.39,106.6
1777192205,cosmos-testnet-node3,23.86,107.1
1777192205,cosmos-testnet-node2,20.93,105.3
1777192205,cosmos-testnet-node0,29.95,105.0
1777192210,cosmos-testnet-node1,15.49,155.2
1777192210,cosmos-testnet-node3,11.29,162.1
1777192210,cosmos-testnet-node2,10.05,144.6
1777192210,cosmos-testnet-node0,22.78,161.7
1777192215,cosmos-testnet-node1,11.58,178.4
1777192215,cosmos-testnet-node3,11.55,187.9
1777192215,cosmos-testnet-node2,13.96,175.4
1777192215,cosmos-testnet-node0,21.01,199.2
1777192220,cosmos-testnet-node1,11.76,191.4
1777192220,cosmos-testnet-node3,11.13,191.0
1777192220,cosmos-testnet-node2,11.26,191.6
1777192220,cosmos-testnet-node0,24.74,195.9
1777192225,cosmos-testnet-node1,11.05,216.2
1777192225,cosmos-testnet-node3,14.59,211.7
1777192225,cosmos-testnet-node2,11.44,213.3
1777192225,cosmos-testnet-node0,25.02,211.0
1777192230,cosmos-testnet-node1,8.53,215.1
1777192230,cosmos-testnet-node3,8.53,214.2
1777192230,cosmos-testnet-node2,9.3,220.4
1777192230,cosmos-testnet-node0,22.81,213.7
1777192235,cosmos-testnet-node1,8.38,224.8
1777192235,cosmos-testnet-node3,11.95,198.1
1777192235,cosmos-testnet-node2,9.99,220.5
1777192235,cosmos-testnet-node0,23.94,212.1
1777192240,cosmos-testnet-node1,13.96,202.0
1777192240,cosmos-testnet-node3,8.91,190.8
1777192240,cosmos-testnet-node2,8.6,197.5
1777192240,cosmos-testnet-node0,25.44,200.3
1777192245,cosmos-testnet-node1,9.59,199.8
1777192245,cosmos-testnet-node3,9.48,190.7
1777192245,cosmos-testnet-node2,9.93,203.3
1777192245,cosmos-testnet-node0,44.62,207.3
1777192250,cosmos-testnet-node1,9.39,204.5
1777192250,cosmos-testnet-node3,8.63,196.3
1777192250,cosmos-testnet-node2,9.57,209.8
1777192250,cosmos-testnet-node0,22.77,211.9
1777192255,cosmos-testnet-node1,12.89,205.3
1777192255,cosmos-testnet-node3,13.81,200.3
1777192255,cosmos-testnet-node2,14.12,211.9
1777192255,cosmos-testnet-node0,29.77,212.2
1777192260,cosmos-testnet-node1,12.69,209.9
1777192260,cosmos-testnet-node3,11.77,203.8
1777192260,cosmos-testnet-node2,11.75,214.7
1777192260,cosmos-testnet-node0,29.02,209.5
1777192265,cosmos-testnet-node1,46.48,224.6
1777192265,cosmos-testnet-node3,45.37,215.2
1777192265,cosmos-testnet-node2,48.91,229.6
1777192265,cosmos-testnet-node0,61.17,234.1
1777192270,cosmos-testnet-node1,15.14,225.6
1777192270,cosmos-testnet-node3,19.17,208.4
1777192270,cosmos-testnet-node2,18.72,221.1
1777192270,cosmos-testnet-node0,35.0,216.3
1777192275,cosmos-testnet-node1,23.52,224.4
1777192275,cosmos-testnet-node3,27.53,207.1
1777192275,cosmos-testnet-node2,26.69,222.0
1777192275,cosmos-testnet-node0,40.82,218.2
1777192280,cosmos-testnet-node1,12.78,220.1
1777192280,cosmos-testnet-node3,16.7,208.3
1777192280,cosmos-testnet-node2,8.47,221.2
1777192280,cosmos-testnet-node0,28.67,217.4
1777192285,cosmos-testnet-node1,8.61,220.4
1777192285,cosmos-testnet-node3,9.88,208.4
1777192285,cosmos-testnet-node2,8.72,222.5
1777192285,cosmos-testnet-node0,20.25,216.1
1777192290,cosmos-testnet-node1,8.8,224.0
1777192290,cosmos-testnet-node3,8.97,217.8
1777192290,cosmos-testnet-node2,8.75,222.7
1777192290,cosmos-testnet-node0,20.03,219.3
1777192295,cosmos-testnet-node1,8.73,225.1
1777192295,cosmos-testnet-node3,9.38,217.9
1777192295,cosmos-testnet-node2,8.27,228.1
1777192295,cosmos-testnet-node0,19.65,220.9
1777192300,cosmos-testnet-node1,8.25,227.8
1777192300,cosmos-testnet-node3,8.37,218.2
1777192300,cosmos-testnet-node2,8.81,229.5
1777192300,cosmos-testnet-node0,19.34,221.8
1777192305,cosmos-testnet-node1,12.06,228.5
1777192305,cosmos-testnet-node3,8.47,218.8
1777192305,cosmos-testnet-node2,9.25,231.2
1777192305,cosmos-testnet-node0,19.26,227.2
1777192310,cosmos-testnet-node1,9.57,231.0
1777192310,cosmos-testnet-node3,8.96,220.3
1777192310,cosmos-testnet-node2,8.62,231.5
1777192310,cosmos-testnet-node0,20.51,223.5
1777192315,cosmos-testnet-node1,9.25,231.5
1777192315,cosmos-testnet-node3,9.36,222.6
1777192315,cosmos-testnet-node2,9.29,233.0
1777192315,cosmos-testnet-node0,20.98,225.4
1777192320,cosmos-testnet-node1,8.99,232.1
1777192320,cosmos-testnet-node3,9.06,226.7
1777192320,cosmos-testnet-node2,8.61,231.8
1777192320,cosmos-testnet-node0,20.99,230.1
1777192325,cosmos-testnet-node1,8.65,233.6
1777192325,cosmos-testnet-node3,9.39,228.9
1777192325,cosmos-testnet-node2,8.93,231.1
1777192325,cosmos-testnet-node0,19.31,233.0
1777192330,cosmos-testnet-node1,8.31,238.3
1777192330,cosmos-testnet-node3,8.47,228.7
1777192330,cosmos-testnet-node2,8.6,233.5
1777192330,cosmos-testnet-node0,22.29,229.3
1777192335,cosmos-testnet-node1,8.65,238.7
1777192335,cosmos-testnet-node3,8.14,229.3
1777192335,cosmos-testnet-node2,8.82,233.7
1777192335,cosmos-testnet-node0,19.15,230.4
1777192340,cosmos-testnet-node1,8.61,242.0
1777192340,cosmos-testnet-node3,9.0,233.7
1777192340,cosmos-testnet-node2,14.79,237.3
1777192340,cosmos-testnet-node0,19.48,238.8
1777192345,cosmos-testnet-node1,8.55,242.3
1777192345,cosmos-testnet-node3,8.56,236.5
1777192345,cosmos-testnet-node2,8.45,243.6
1777192345,cosmos-testnet-node0,23.47,240.2
1777192350,cosmos-testnet-node1,8.58,242.6
1777192350,cosmos-testnet-node3,8.74,237.5
1777192350,cosmos-testnet-node2,9.79,246.0
1777192350,cosmos-testnet-node0,23.51,241.3
1777192355,cosmos-testnet-node1,8.85,244.3
1777192355,cosmos-testnet-node3,12.16,237.6
1777192355,cosmos-testnet-node2,8.54,246.1
1777192355,cosmos-testnet-node0,22.27,242.2
1777192360,cosmos-testnet-node1,14.45,247.3
1777192360,cosmos-testnet-node3,14.46,237.8
1777192360,cosmos-testnet-node2,41.21,244.9
1777192360,cosmos-testnet-node0,24.13,242.5
1777192365,cosmos-testnet-node1,8.75,247.3
1777192365,cosmos-testnet-node3,8.97,237.8
1777192365,cosmos-testnet-node2,8.75,245.7
1777192365,cosmos-testnet-node0,24.0,246.4
1777192370,cosmos-testnet-node1,19.08,247.7
1777192370,cosmos-testnet-node3,19.52,237.9
1777192370,cosmos-testnet-node2,23.08,248.3
1777192370,cosmos-testnet-node0,34.89,246.8
1777192375,cosmos-testnet-node1,39.96,249.7
1777192375,cosmos-testnet-node3,36.9,239.0
1777192375,cosmos-testnet-node2,8.53,248.3
1777192375,cosmos-testnet-node0,56.25,248.1
1777192380,cosmos-testnet-node1,18.74,250.0
1777192380,cosmos-testnet-node3,14.48,240.0
1777192380,cosmos-testnet-node2,17.93,251.1
1777192380,cosmos-testnet-node0,30.73,250.6
1777192385,cosmos-testnet-node1,20.34,251.7
1777192385,cosmos-testnet-node3,20.64,245.0
1777192385,cosmos-testnet-node2,16.2,251.2
1777192385,cosmos-testnet-node0,30.92,250.8
1777192390,cosmos-testnet-node1,8.49,251.7
1777192390,cosmos-testnet-node3,24.44,247.7
1777192390,cosmos-testnet-node2,21.42,265.5
1777192390,cosmos-testnet-node0,34.49,252.4
1777192395,cosmos-testnet-node1,12.25,253.3
1777192395,cosmos-testnet-node3,12.15,247.7
1777192395,cosmos-testnet-node2,16.54,266.1
1777192395,cosmos-testnet-node0,22.98,248.9
1777192400,cosmos-testnet-node1,8.85,254.9
1777192400,cosmos-testnet-node3,8.75,250.2
1777192400,cosmos-testnet-node2,8.92,267.3
1777192400,cosmos-testnet-node0,23.97,251.3
1777192405,cosmos-testnet-node1,8.64,255.0
1777192405,cosmos-testnet-node3,8.59,252.0
1777192405,cosmos-testnet-node2,8.77,267.4
